13 113 29 413 19 0 0 9 1 280
13 113 30 414 18 0 0 9 2 280
13 113 31 415 17 0 0 9 3 280
14 114 0 416 16 0 0 12 0 280
14 114 1 417 15 0 0 12 1 280
14 114 2 418 14 0 0 12 2 280
14 114 3 419 13 0 0 12 3 280
14 114 4 420 12 0 0 12 4 280
14 114 5 421 11 0 0 12 5 280
14 114 6 422 10 0 0 12 6 280
14 114 7 423 9 0 0 12 7 280
14 114 8 424 8 0 0 12 8 280
14 114 9 425 7 0 0 12 9 280
14 114 10 426 6 0 0 12 10 280
14 114 11 427 5 0 0 12 11 280
14 114 12 428 4 0 0 13 0 280
14 114 13 429 3 0 0 13 1 280
14 114 14 430 2 0 0 13 2 280
14 114 15 431 1 0 0 13 3 280
14 114 16 432 32 0 0 10 8 280
14 114 17 433 31 0 0 10 9 280
14 114 18 434 30 0 0 10 10 280
14 114 19 435 29 0 0 10 11 280
14 114 20 436 28 0 0 11 0 280
14 114 21 437 27 0 0 11 1 280
14 114 22 438 26 0 0 11 2 280
14 114 23 439 25 0 0 11 3 280
14 114 24 440 24 0 0 11 4 280
14 114 25 441 23 0 0 11 5 280
14 114 26 442 22 0 0 11 6 280
14 114 27 443 21 0 0 11 7 280
14 114 28 444 20 0 0 11 8 280
14 114 29 445 19 0 0 11 9 280
14 114 30 446 18 0 0 11 10 280
14 114 31 447 17 0 0 11 11 280
15 115 0 448 16 0 0 14 8 280
15 115 1 449 15 0 0 14 9 280
15 115 2 450 14 0 0 14 10 280
15 115 3 451 13 0 0 14 11 280
15 115 4 452 12 0 0 15 0 280
15 115 5 453 11 0 0 15 1 280
15 115 6 454 10 0 0 15 2 280
15 115 7 455 9 0 0 15 3 280
15 115 8 456 8 0 0 15 4 280
15 115 9 457 7 0 0 15 5 280
15 115 10 458 6 0 0 15 6 280
15 115 11 459 5 0 0 15 7 280
15 115 12 460 4 0 0 15 8 280
15 115 13 461 3 0 0 15 9 280
15 115 14 462 2 0 0 15 10 280
15 115 15 463 1 0 0 15 11 280
15 115 16 464 32 0 0 13 4 280
15 115 17 465 31 0 0 13 5 280
15 115 18 466 30 0 0 13 6 280
15 115 19 467 29 0 0 13 7 280
15 115 20 468 28 0 0 13 8 280
15 115 21 469 27 0 0 13 9 280
15 115 22 470 26 0 0 13 10 280
15 115 23 471 25 0 0 13 11 280
15 115 24 472 24 0 0 14 0 280
15 115 25 473 23 0 0 14 1 280
15 115 26 474 22 0 0 14 2 280
15 115 27 475 21 0 0 14 3 280
15 115 28 476 20 0 0 14 4 280
15 115 29 477 19 0 0 14 5 280
15 115 30 478 18 0 0 14 6 280
15 115 31 479 17 0 0 14 7 280
16 116 0 480 16 0 0 17 4 280
16 116 1 481 15 0 0 17 5 280
16 116 2 482 14 0 0 17 6 280
16 116 3 483 13 0 0 17 7 280
16 116 4 484 12 0 0 17 8 280
16 116 5 485 11 0 0 17 9 280
16 116 6 486 10 0 0 17 10 280
16 116 7 487 9 0 0 17 11 280
16 116 8 488 8 0 0 18 0 280
16 116 9 489 7 0 0 18 1 280
16 116 10 490 6 0 0 18 2 280
16 116 11 491 5 0 0 18 3 280
16 116 12 492 4 0 0 18 4 280
16 116 13 493 3 0 0 18 5 280
16 116 14 494 2 0 0 18 6 280
16 116 15 495 1 0 0 18 7 280
16 116 16 496 32 0 0 16 0 280
16 116 17 497 31 0 0 16 1 280
16 116 18 498 30 0 0 16 2 280
16 116 19 499 29 0 0 16 3 280
16 116 20 500 28 0 0 16 4 280
16 116 21 501 27 0 0 16 5 280
16 116 22 502 26 0 0 16 6 280
16 116 23 503 25 0 0 16 7 280
16 116 24 504 24 0 0 16 8 280
16 116 25 505 23 0 0 16 9 280
16 116 26 506 22 0 0 16 10 280
16 116 27 507 21 0 0 16 11 280
16 116 28 508 20 0 0 17 0 280
16 116 29 509 19 0 0 17 1 280
16 116 30 510 18 0 0 17 2 280
16 116 31 511 17 0 0 17 3 280
17 117 0 512 16 0 0 20 0 280
17 117 1 513 15 0 0 20 1 280
17 117 2 514 14 0 0 20 2 280
17 117 3 515 13 0 0 20 3 280
17 117 4 516 12 0 0 20 4 280
17 117 5 517 11 0 0 20 5 280
17 117 6 518 10 0 0 20 6 280
17 117 7 519 9 0 0 20 7 280
17 117 8 520 8 0 0 20 8 280
17 117 9 521 7 0 0 20 9 280
17 117 10 522 6 0 0 20 10 280
17 117 11 523 5 0 0 20 11 280
17 117 12 524 4 0 0 21 0 280
17 117 13 525 3 0 0 21 1 280
17 117 14 526 2 0 0 21 2 280
17 117 15 527 1 0 0 21 3 280
17 117 16 528 32 0 0 18 8 280
17 117 17 529 31 0 0 18 9 280
17 117 18 530 30 0 0 18 10 280
17 117 19 531 29 0 0 18 11 280
17 117 20 532 28 0 0 19 0 280
17 117 21 533 27 0 0 19 1 280
17 117 22 534 26 0 0 19 2 280
17 117 23 535 25 0 0 19 3 280
17 117 24 536 24 0 0 19 4 280
17 117 25 537 23 0 0 19 5 280
17 117 26 538 22 0 0 19 6 280
17 117 27 539 21 0 0 19 7 280
17 117 28 540 20 0 0 19 8 280
17 117 29 541 19 0 0 19 9 280
17 117 30 542 18 0 0 19 10 280
17 117 31 543 17 0 0 19 11 280
18 118 0 544 16 0 0 22 8 280
18 118 1 545 15 0 0 22 9 280
18 118 2 546 14 0 0 22 10 280
18 118 3 547 13 0 0 22 11 280
18 118 4 548 12 0 0 23 0 280
18 118 5 549 11 0 0 23 1 280
18 118 6 550 10 0 0 23 2 280
18 118 7 551 9 0 0 23 3 280
18 118 8 552 8 0 0 23 4 280
18 118 9 553 7 0 0 23 5 280
18 118 10 554 6 0 0 23 6 280
18 118 11 555 5 0 0 23 7 280
18 118 12 556 4 0 0 23 8 280
18 118 13 557 3 0 0 23 9 280
18 118 14 558 2 0 0 23 10 280
18 118 15 559 1 0 0 23 11 280
18 118 16 560 32 0 0 21 4 280
18 118 17 561 31 0 0 21 5 280
18 118 18 562 30 0 0 21 6 280
18 118 19 563 29 0 0 21 7 280
18 118 20 564 28 0 0 21 8 280
18 118 21 565 27 0 0 21 9 280
18 118 22 566 26 0 0 21 10 280
18 118 23 567 25 0 0 21 11 280
18 118 24 568 24 0 0 22 0 280
18 118 25 569 23 0 0 22 1 280
18 118 26 570 22 0 0 22 2 280
18 118 27 571 21 0 0 22 3 280
18 118 28 572 20 0 0 22 4 280
18 118 29 573 19 0 0 22 5 280
18 118 30 574 18 0 0 22 6 280
18 118 31 575 17 0 0 22 7 280
19 119 0 576 16 1 1 2 7 320
19 119 1 577 15 1 1 2 6 320
19 119 2 578 14 1 1 2 5 320
19 119 3 579 13 1 1 2 4 320
19 119 4 580 12 1 1 2 3 320
19 119 5 581 11 1 1 2 2 320
19 119 6 582 10 1 1 2 1 320
19 119 7 583 9 1 1 2 0 320
19 119 8 584 8 1 1 1 11 320
19 119 9 585 7 1 1 1 10 320
19 119 10 586 6 1 1 1 9 320
19 119 11 587 5 1 1 1 8 320
19 119 12 588 4 1 1 1 7 320
19 119 13 589 3 1 1 1 6 320
19 119 14 590 2 1 1 1 5 320
19 119 15 591 1 1 1 1 4 320
19 119 16 592 32 1 1 1 3 320
19 119 17 593 31 1 1 1 2 320
19 119 18 594 30 1 1 1 1 320
19 119 19 595 29 1 1 1 0 320
19 119 20 596 28 1 1 0 11 320
19 119 21 597 27 1 1 0 10 320
19 119 22 598 26 1 1 0 9 320
19 119 23 599 25 1 1 0 8 320
19 119 24 600 24 1 1 0 7 320
19 119 25 601 23 1 1 0 6 320
19 119 26 602 22 1 1 0 5 320
19 119 27 603 21 1 1 0 4 320
19 119 28 604 20 1 1 0 3 320
19 119 29 605 19 1 1 0 2 320
19 119 30 606 18 1 1 0 1 320
19 119 31 607 17 1 1 0 0 320
20 120 0 608 16 1 1 5 3 320
20 120 1 609 15 1 1 5 2 320
20 120 2 610 14 1 1 5 1 320
20 120 3 611 13 1 1 5 0 320
20 120 4 612 12 1 1 4 11 320
20 120 5 613 11 1 1 4 10 320
20 120 6 614 10 1 1 4 9 320
20 120 7 615 9 1 1 4 8 320
20 120 8 616 8 1 1 4 7 320
20 120 9 617 7 1 1 4 6 320
20 120 10 618 6 1 1 4 5 320
20 120 11 619 5 1 1 4 4 320
20 120 12 620 4 1 1 4 3 320
20 120 13 621 3 1 1 4 2 320
20 120 14 622 2 1 1 4 1 320
20 120 15 623 1 1 1 4 0 320
20 120 16 624 32 1 1 3 11 320
20 120 17 625 31 1 1 3 10 320
20 120 18 626 30 1 1 3 9 320
20 120 19 627 29 1 1 3 8 320
20 120 20 628 28 1 1 3 7 320
20 120 21 629 27 1 1 3 6 320
20 120 22 630 26 1 1 3 5 320
20 120 23 631 25 1 1 3 4 320
20 120 24 632 24 1 1 3 3 320
20 120 25 633 23 1 1 3 2 320
20 120 26 634 22 1 1 3 1 320
20 120 27 635 21 1 1 3 0 320
20 120 28 636 20 1 1 2 11 320
20 120 29 637 19 1 1 2 10 320
20 120 30 638 18 1 1 2 9 320
20 120 31 639 17 1 1 2 8 320
21 121 0 640 16 1 1 7 11 320
21 121 1 641 15 1 1 7 10 320
21 121 2 642 14 1 1 7 9 320
21 121 3 643 13 1 1 7 8 320
21 121 4 644 12 1 1 7 7 320
21 121 5 645 11 1 1 7 6 320
21 121 6 646 10 1 1 7 5 320
21 121 7 647 9 1 1 7 4 320
21 121 8 648 8 1 1 7 3 320
21 121 9 649 7 1 1 7 2 320
21 121 10 650 6 1 1 7 1 320
21 121 11 651 5 1 1 7 0 320
21 121 12 652 4 1 1 6 11 320
21 121 13 653 3 1 1 6 10 320
21 121 14 654 2 1 1 6 9 320
21 121 15 655 1 1 1 6 8 320
21 121 16 656 32 1 1 6 7 320
21 121 17 657 31 1 1 6 6 320
21 121 18 658 30 1 1 6 5 320
21 121 19 659 29 1 1 6 4 320
21 121 20 660 28 1 1 6 3 320
21 121 21 661 27 1 1 6 2 320
21 121 22 662 26 1 1 6 1 320
21 121 23 663 25 1 1 6 0 320
21 121 24 664 24 1 1 5 11 320
21 121 25 665 23 1 1 5 10 320
21 121 26 666 22 1 1 5 9 320
21 121 27 667 21 1 1 5 8 320
21 121 28 668 20 1 1 5 7 320
21 121 29 669 19 1 1 5 6 320
21 121 30 670 18 1 1 5 5 320
21 121 31 671 17 1 1 5 4 320
22 122 0 672 16 1 1 10 7 320
22 122 1 673 15 1 1 10 6 320
22 122 2 674 14 1 1 10 5 320
22 122 3 675 13 1 1 10 4 320
22 122 4 676 12 1 1 10 3 320
22 122 5 677 11 1 1 10 2 320
22 122 6 678 10 1 1 10 1 320
22 122 7 679 9 1 1 10 0 320
22 122 8 680 8 1 1 9 11 320
22 122 9 681 7 1 1 9 10 320
22 122 10 682 6 1 1 9 9 320
22 122 11 683 5 1 1 9 8 320
22 122 12 684 4 1 1 9 7 320
22 122 13 685 3 1 1 9 6 320
22 122 14 686 2 1 1 9 5 320
22 122 15 687 1 1 1 9 4 320
22 122 16 688 32 1 1 9 3 320
22 122 17 689 31 1 1 9 2 320
22 122 18 690 30 1 1 9 1 320
22 122 19 691 29 1 1 9 0 320
22 122 20 692 28 1 1 8 11 320
22 122 21 693 27 1 1 8 10 320
22 122 22 694 26 1 1 8 9 320
22 122 23 695 25 1 1 8 8 320
22 122 24 696 24 1 1 8 7 320
22 122 25 697 23 1 1 8 6 320
22 122 26 698 22 1 1 8 5 320
22 122 27 699 21 1 1 8 4 320
